1266,1,66000
1267,1,306900
1268,1,165055
1269,1,63840
1270,1,998480
1271,1,880550
1272,1,53200
1273,1,164800
1274,1,732200
1275,1,68550
1276,1,107760
1277,1,118150
1278,1,344675
1279,1,92475
1280,1,565390
1281,1,66150
1282,1,319010
1283,1,477400
1284,1,18580
1285,1,39040
1286,1,339825
1287,1,288000
1288,1,228910
1289,1,229500
1290,1,810730
1291,1,289650
1292,1,429850
1293,1,196000
1294,1,173250
1295,1,150500
1296,1,614800
1297,1,798875
1298,1,60200
1299,1,476900
1300,1,997100
1301,1,107500
1302,1,378950
1303,1,12670
1304,1,154200
1305,1,214000
1306,1,37150
1307,1,9030
1308,1,209120
1309,1,280300
1310,1,48580
1311,1,312000
1312,1,107650
1313,1,44040
1314,1,58390
1315,1,866570
1316,1,76100
1317,1,831600
1318,1,184825
1319,1,637550
1320,1,490000
1321,1,252000
1322,1,41740
1323,1,1500
1324,1,350160
1325,1,152100
1326,1,606750
1327,1,112350
1328,1,848000
1329,1,58010
1330,1,50600
1331,1,49700
1332,1,71970
1333,1,405600
1334,1,169125
1335,1,191025
1336,1,360750
1337,1,24750
1338,1,238500
1339,1,250125
1340,1,391400
1341,1,9590
1342,1,136800
1343,1,121650
1344,1,42900
1345,1,2420
1346,1,139450
1347,1,28010
1348,1,24380
1349,1,58800
1350,1,246750
1351,1,115710
1352,1,52530
1353,1,99300
1354,1,18510
1355,1,32940
1356,1,155250
1357,1,175200
1358,1,27000
1359,1,146250
1360,1,128000
1361,1,198330
1362,1,122925
1363,1,186700
1364,1,59625
1365,1,82800
1366,1,34940
1367,1,71100
1368,1,57800
1369,1,59240
1370,1,39300
1371,1,93480
1372,1,13010
1373,1,37400
1374,1,110625
1375,1,27850
1376,1,41400
1377,1,11700
1378,1,70500
1379,1,96150
1380,1,117620
1381,1,21810
1382,1,14930
1383,1,138610
1384,1,143570
1385,1,137180
1386,1,128100
1387,1,32700
1388,1,57800
1389,1,189700
1390,1,41400
1391,1,171030
1392,1,65885
1393,1,31850
1394,1,177120
1395,1,79400
1396,1,112000
1397,1,99090
1398,1,16800
1399,1,19080
1400,1,68550
1401,1,26750
1402,1,100530
1403,1,186000
1404,1,129150
1405,1,37120
1406,1,98300
1407,1,71700
1408,1,58800
1409,1,23625
1410,1,184150
1411,1,176450
1412,1,86900
1413,1,3500
1414,1,51600
1415,1,27780
1416,1,144900
1417,1,32270
1418,1,4460
1419,1,173500
1420,1,24810
1421,1,51160
1422,1,153820
1423,1,12500
1424,1,42310
1425,1,38500
